arxiv_id_clean,max_appear_total,max_appear_prior
2312.04333,29,6
2312.03461,15,3
2312.03641,81,17
2312.03029,10,5
2312.03491,35,9
2312.03818,108,10
2312.04474,32,10
2312.03511,16,2
2312.03584,7,2
2312.04483,25,1
2312.04433,78,6
2312.04566,10,3
2312.04557,60,14
2312.04560,28,9
2312.04567,9,5
2312.04410,17,3
2312.03793,81,19
2312.04543,118,18
2312.03913,39,13
2312.04461,81,19
2312.03814,2,0
2312.04724,16,5
2312.04655,9,1
2312.04837,67,16
2312.04916,78,7
2312.04875,4,1
2312.05180,42,11
2312.04966,18,7
2312.05107,19,3
2312.04985,1,0
2312.04963,18,2
2312.06353,19,2
2312.06134,10,5
2312.06149,68,9
2312.05491,1,0
2312.05605,2,0
2312.06351,1,0
2312.06674,7,5
2312.06655,13,0
2312.06571,0,0
2312.05708,2,0
2312.06109,25,3
2312.05431,10,3
2312.06662,19,8
2312.06585,15,5
2312.06550,11,2
2312.06908,0,0
2312.07231,24,5
2312.07424,25,3
2312.07509,8,1
2312.06971,35,4
2312.06742,0,0
2312.07504,45,7
2312.06681,6,3
2312.07532,68,12
2312.07046,1,1
2312.07843,39,14
2312.07910,35,4
2312.07536,8,1
2312.07533,45,4
2312.07409,27,5
2312.07537,118,19
2312.07987,12,5
2312.07000,42,3
2312.08136,5,0
2312.07859,14,0
2312.08926,7,0
2312.08128,4,1
2312.08344,45,6
2312.07661,32,3
2312.08361,8,1
2312.09067,39,15
2312.09158,12,1
2312.08688,4,1
2312.09246,24,2
2312.09244,4,1
2312.09251,81,21
2312.09256,16,3
2312.08583,7,3
2312.08754,51,4
2312.09187,49,8
2312.08578,12,4
2312.08618,50,3
2312.09252,0,0
2312.09241,16,8
2312.08914,40,6
2312.09109,35,5
2312.08723,3,1
2312.09222,5,1
2312.09237,25,8
2312.08889,32,2
2312.09390,2,0
2312.09299,9,3
2312.09300,15,6
2312.10034,9,0
2312.09305,49,9
2312.10029,6,2
2312.10007,3,1
2312.09323,25,8
2312.09571,7,4
2312.10035,113,20
2312.09579,4,2
2312.09767,25,4
2312.10003,6,3
2312.09911,83,5
2312.09608,63,2
2312.10665,35,2
2312.11458,6,1
2312.11459,14,3
2312.12030,33,3
2312.10332,2,1
2312.10835,8,1
2312.11462,6,2
2312.10656,29,4
2312.11396,57,8
2312.10253,27,3
2312.10899,33,7
2312.12436,35,7
2312.10763,37,4
2312.10240,45,3
2312.11370,22,6
2312.11392,10,0
2312.10523,31,9
2312.11461,45,7
2312.10540,7,1
2312.11805,50,6
2312.11532,1,0
2312.11595,33,8
2312.11897,16,3
2312.11535,14,4
2312.11537,6,1
2312.11841,13,3
2312.11666,10,6
2312.12423,9,5
2312.11894,0,0
2312.11556,14,1
2312.11514,9,3
2312.12433,15,5
2312.13469,24,6
2312.12468,16,5
2312.13763,28,8
2312.12682,0,0
2312.12487,27,3
2312.12791,39,16
2312.13285,16,4
2312.13271,28,2
2312.12865,2,1
2312.13102,7,4
2312.12742,60,15
2312.12456,4,0
2312.13789,15,1
2312.12490,118,20
2312.13834,13,4
2312.13252,13,3
2312.13691,35,3
2312.13578,33,4
2312.13286,22,4
2312.14125,29,5
2312.12491,23,3
2312.13150,24,4
2312.13324,57,9
2312.14140,3,1
2312.13528,7,1
2312.13314,4,2
2312.13980,21,5
2312.13913,34,5
2312.13964,83,4
2312.13401,31,10
2312.13771,37,5
2312.14091,33,4
2312.14206,23,2
2312.14203,12,2
2312.14929,5,3
2312.14327,4,1
2312.14385,6,1
2312.14198,28,10
2312.14216,11,2
2312.14232,64,10
2312.14302,1,1
2312.14862,21,5
2312.14233,26,11
2312.14878,32,2
2312.14591,10,4
2312.14238,113,21
2312.14187,22,1
2312.14239,10,4
2312.15770,27,6
2312.15918,26,6
2312.15258,32,3
2312.16145,6,0
2312.15980,5,0
2312.15821,8,3
2312.15166,2,0
2312.15011,118,21
2312.15715,60,17
2312.15430,15,4
2312.16171,11,3
2312.16084,5,0
2312.16812,4,1
2312.17161,4,0
2312.16720,4,2
2312.16837,7,4
2312.16486,19,4
2312.16218,11,2
2312.17241,28,8
2312.17244,7,3
2312.17135,118,22
2312.16272,54,9
2312.16457,2,0
2312.16256,5,1
2312.17142,118,22
2312.17243,44,7
2312.16886,35,2
2312.16693,63,1
2312.17120,33,2
2312.16862,20,2
2312.17172,9,2
2312.17661,11,0
2312.17276,18,2
2312.17681,15,9
2312.17653,68,13
2312.17742,9,6
2401.00849,57,11
2401.00604,33,6
2401.00434,20,2
2401.01117,40,1
2401.00134,78,8
2401.00896,1,0
2401.01286,91,9
2401.00246,69,22
2401.00788,37,4
2401.01325,10,1
2401.00448,3,1
2401.01055,53,7
2401.01335,16,0
2401.00368,69,22
2401.00908,3,2
2401.01256,7,0
2401.01699,78,9
2401.01854,14,3
2401.01862,18,9
2401.00909,33,7
2401.01827,68,12
2401.00935,13,4
2401.01614,24,3
2401.01173,19,5
2401.01461,13,5
2401.01755,0,0
2401.01647,6,1
2401.01792,24,10
2401.01885,44,8
2401.01808,4,2
2401.01702,27,2
2401.02416,10,2
2401.01974,8,4
2401.01970,0,0
2401.02015,39,1
2401.02072,17,1
2401.02400,39,17
2401.02411,3,3
2401.02385,16,1
2401.01952,68,5
2401.02038,69,5
2401.02415,81,22
2401.02330,2,0
2401.02117,25,9
2401.02412,5,1
2401.02669,17,4
2401.02954,39,5
2401.02957,39,6
2401.02677,10,0
2401.02955,83,8
2401.02839,6,1
2401.02823,3,3
2401.03804,25,5
2401.03003,3,1
2401.04099,33,7
2401.02987,32,4
2401.03065,16,6
2401.03506,4,0
2401.03462,30,0
2401.02994,1,0
2401.04081,4,0
2401.04088,6,4
2401.04092,118,24
2401.04283,77,9
2401.04695,16,4
2401.04575,12,4
2401.04718,20,2
2401.04658,19,3
2401.04577,21,7
2401.04468,33,5
2401.04398,68,14
2401.05391,6,1
2401.05293,2,1
2401.05314,10,0
2401.04925,8,0
2401.05033,16,3
2401.06129,17,4
2401.05335,16,5
2401.05566,13,8
2401.05561,68,17
2401.05334,118,25
2401.06104,21,6
2401.05252,60,19
2401.05749,0,0
2401.05811,1,0
2401.05735,7,2
2401.05583,47,5
2401.06071,9,3
2401.06121,4,0
2401.05654,15,7
2401.05675,16,5
2401.06003,1,0
2401.06080,53,8
2401.06105,22,6
2401.06066,12,3
2401.06102,16,4
2401.07727,4,3
2401.07049,5,0
2401.07781,81,23
2401.07004,33,3
2401.08565,67,11
2401.08417,17,2
2401.08541,10,3
2401.07519,12,0
2401.06951,96,4
2401.08937,25,1
2401.09048,1,0
2401.09416,15,10
2401.09135,30,2
2401.08740,27,3
2401.09047,81,24
2401.08671,7,4
2401.09985,18,2
2401.09340,29,6
2401.09419,17,6
2401.08967,19,2
2401.10225,38,9
2401.09417,23,5
2401.10020,38,9
2401.09084,6,1
2401.09962,21,8
2401.10032,5,0
2401.10171,28,11
2401.10061,54,11
2401.09865,11,3
2401.09603,5,1
2401.10166,15,3
2401.10774,11,3
2401.10404,4,0
2401.10831,6,1
2401.10891,33,6
2401.10241,21,3
2401.10822,20,2
2401.10889,24,7
2401.10838,3,2
2401.11739,28,9
2401.11067,3,2
2401.12246,4,1
2401.11053,29,3
2401.11002,2,1
2401.11078,8,1
2401.12175,21,5
2401.12187,14,3
2401.12202,7,2
2401.11985,2,0
2401.12179,20,4
2401.11605,4,1
2401.11944,96,5
2401.12244,27,8
2401.11708,36,4
2401.12168,23,11
2401.12954,4,2
2401.12474,78,10
2401.12070,25,9
2401.12208,4,2
2401.12789,24,5
2401.12979,14,5
2401.12522,11,2
2401.12945,15,9
2401.12503,25,4
2401.12963,32,12
2401.14257,14,1
2401.14066,19,3
2401.13303,7,1
2401.13311,25,5
2401.13388,55,3
2401.13160,5,2
2401.13919,50,6
2401.13601,50,4
2401.13660,2,0
2401.13974,19,5
2401.13627,113,22
2401.14367,9,0
2401.14398,6,2
2401.14403,5,3
2401.14405,81,25
2401.14404,27,4
2401.14019,9,0
2401.14391,44,9
2401.13795,0,0
2401.14196,39,3
2401.14112,7,5
2401.15071,113,23
2401.14673,22,13
2401.14828,81,26
2401.14688,3,1
2401.14953,5,2
2401.15024,6,0
2401.15077,31,5
2401.16158,91,10
2401.16420,113,24
2401.16380,16,3
2401.15947,28,3
2401.15977,77,10
2401.16013,32,11
2401.15687,15,4
2401.15975,16,3
2401.15708,3,0
2401.15688,52,9
2401.15914,47,4
2401.16658,7,1
2401.16467,54,6
2401.16861,21,2
2401.16677,0,0
2401.17221,53,9
2401.17256,29,2
2401.16468,3,2
2401.16818,3,2
2401.17264,4,3
2401.17093,35,12
2401.17053,45,4
2401.17270,81,27
2401.17268,45,6
2401.17181,10,3
2401.18075,1,0
2401.17895,6,3
2401.17509,12,4
2401.17574,1,0
2401.17807,81,28
2402.00769,77,11
2401.18058,40,7
2401.17583,6,1
2401.17377,67,12
2401.18059,10,3
2401.17464,16,10
2402.00518,78,11
2402.00867,47,6
2402.00742,19,2
2402.00351,2,1
2402.00854,5,1
2402.00858,10,0
2402.00786,11,1
2402.00159,42,13
2402.00838,42,13
2402.00396,1,0
2402.00892,6,1
2402.01521,69,24
2402.01613,2,1
2402.01566,21,3
2402.01032,4,1
2402.01622,43,8
2402.01391,53,11
2402.01093,3,1
2402.01118,2,0
2402.02834,4,1
2402.01935,10,3
2402.02791,15,3
2402.02583,81,29
2402.03310,27,5
2402.01831,38,4
2402.03040,35,5
2402.03161,51,1
2402.03162,63,3
2402.01761,45,18
2402.01771,7,1
2402.01739,45,5
2402.03286,11,3
2402.03300,10,3
2402.01878,19,7
2402.03570,27,6
2402.03908,23,3
2402.04236,40,8
2402.04379,6,2
2402.04141,1,1
2402.03749,15,4
2402.03766,35,3
2402.03944,15,5
2402.04177,14,3
2402.04324,96,6
2402.04252,22,6
2402.04248,7,2
2402.04291,23,3
2402.03620,16,10
2402.04229,13,4
2402.04744,4,1
2402.04925,0,0
2402.04825,5,1
2402.04347,10,4
2402.04858,3,1
2402.05099,10,4
2402.05054,118,26
2402.04792,16,6
2402.04615,5,3
2402.04494,5,3
2402.05008,39,4
2402.05755,16,8
2402.05932,39,5
2402.05546,9,4
2402.05861,4,1
2402.05472,1,0
2402.05937,15,3
2402.05403,13,8
2402.05468,5,1
2402.05195,9,2
2402.05672,69,25
2402.05140,2,0
2402.05929,45,19
2402.05930,17,1
2402.05120,7,1
2402.05935,113,25
2402.06102,5,4
2402.06147,10,3
2402.06082,6,0
2402.06088,13,6
2402.06187,18,3
2402.07896,15,3
2402.06071,2,0
2402.06178,12,2
2402.06118,6,2
2402.06149,32,4
2402.06332,108,15
2402.06619,37,6
2402.06155,28,11
2402.07610,12,0
2402.07876,4,2
2402.06859,7,1
2402.07207,29,8
2402.07871,4,1
2402.07319,47,10
2402.07043,5,0
2402.07872,36,14
2402.07865,28,12
2402.07625,31,0
2402.07033,5,1
2402.06852,51,6
2402.07456,22,4
2402.07827,37,7
2402.07383,8,3
2402.08622,6,4
2402.08420,0,0
2402.08644,5,3
2402.08654,6,1
2402.08303,41,7
2402.08682,24,6
2402.08678,5,0
2402.08017,7,2
2402.08609,10,1
2402.08268,21,8
2402.08093,52,5
2402.07939,53,12
2402.08958,0,0
2402.08855,2,1
2402.09126,3,0
2402.08714,12,3
2402.09371,16,11
2402.09052,67,13
2402.08939,16,11
2402.09368,33,7
2402.08797,10,4
2402.09470,4,2
2402.10211,8,1
2402.09812,12,0
2402.10128,27,6
2402.10009,8,2
2402.10193,39,5
2402.10171,30,10
2402.10210,16,2
2402.09727,14,10
2402.10176,6,0
2402.09668,20,5
2402.09906,69,26
2402.10200,16,13
2402.10893,25,13
2402.10259,23,4
2402.10329,17,4
2402.10491,81,30
2402.10466,7,2
2402.10896,24,2
2402.10294,5,1
2402.10379,9,2
2402.10555,10,2
2402.10790,9,0
2402.10644,8,0
2402.10524,7,3
2402.12225,45,3
2402.11690,45,4
2402.12377,9,3
2402.11929,9,3
2402.10963,5,2
2402.12219,33,4
2402.11550,53,13
2402.11248,13,0
2402.11295,57,6
2402.11131,9,4
2402.12226,96,7
2402.12376,52,6
2402.10986,6,2
2402.11450,36,15
2402.13232,8,4
2402.12908,36,6
2402.13220,23,1
2402.13251,15,6
2402.13249,16,5
2402.12712,15,8
2402.13144,44,10
2402.12659,35,3
2402.12847,32,4
2402.13250,3,2
2402.13217,29,7
2402.13064,69,27
2402.13252,20,0
2402.14017,9,6
2402.13577,22,5
2402.13573,3,0
2402.13763,7,4
2402.14020,25,11
2402.12479,9,2
2402.13720,57,7
2402.13598,6,4
2402.13929,11,3
2402.13349,6,1
2402.13616,0,0
2402.13753,52,6
2402.14797,47,7
2402.14795,32,9
2402.14180,3,2
2402.14253,77,10
2402.14650,10,5
2402.14792,22,7
2402.14810,7,1
2402.14590,39,5
2402.14261,3,3
2402.14034,78,12
2402.14086,8,1
2402.14547,7,2
2402.14327,5,1
2402.14289,3,0
2402.14818,25,4
2402.14083,27,7
2402.14658,96,7
2402.14194,7,1
2402.14167,12,4
2402.15504,8,2
2402.15021,3,1
2402.14830,12,4
2402.14905,27,9
2402.15391,9,7
2402.15000,16,4
2402.14904,4,2
2402.15319,6,4
2402.15220,45,6
2402.14848,6,0
2402.15506,68,12
2402.15491,3,0
2402.15509,1,0
2402.16641,17,3
2402.16822,10,5
2402.16671,96,8
2402.16837,16,5
2402.16840,25,5
2402.15627,27,6
2402.16107,14,2
2402.16819,38,6
2402.16153,96,8
2402.16843,23,7
2402.16936,15,7
2402.17245,2,1
2402.17723,69,24
2402.17403,11,4
2402.17759,69,28
2402.17753,54,8
2402.17139,27,9
2402.17463,91,11
2402.17553,12,4
2402.17193,10,7
2402.17177,45,20
2402.17485,14,2
2402.17764,69,28
2402.17427,5,3
2402.17412,10,2
2402.19159,18,2
2402.18734,4,2
2402.19481,39,6
2402.18842,8,0
2402.18796,4,1
2402.18668,26,6
2402.19479,47,9
2402.19155,54,12
2402.19427,11,4
2402.19173,37,9
2402.19469,44,11
2403.00522,35,4
2403.00504,15,5
2403.00071,9,1
2403.00483,18,1
2403.00745,10,2
2403.01444,6,1
2403.01807,9,6
2403.01823,22,14
2403.02827,31,2
2403.02084,26,4
2403.02151,28,12
2403.02338,24,10
2403.00818,15,5
2403.01800,31,2
2403.01422,37,6
2403.01779,6,3
2403.03206,4,2
2403.03163,35,10
2403.01487,11,1
2403.02460,3,1
2403.02709,22,15
2403.02626,39,6
2403.02775,12,0
2403.03003,15,3
2403.02545,5,1
2403.02884,69,30
2403.02677,15,3
2403.03100,26,12
2403.03194,11,3
2403.03956,4,1
2403.03507,33,9
2403.03883,11,2
2403.03853,16,1
2403.04692,60,20
2403.03870,12,5
2403.03346,14,3
2403.03950,32,12
2403.03234,11,6
2403.03954,13,4
2403.04706,24,8
2403.04732,16,5
2403.04116,25,3
2403.04746,24,5
2403.04634,45,21
2403.04132,68,15
2403.04642,20,6
2403.04652,96,9
2403.04437,32,5
2403.05530,56,16
2403.05525,35,5
2403.05135,54,13
2403.05185,11,0
2403.05121,40,9
2403.05034,35,6
2403.05438,8,7
2403.06775,20,1
2403.06807,4,3
2403.06098,32,5
2403.05812,4,3
2403.06634,9,5
2403.06977,113,26
2403.06738,21,4
2403.06504,8,1
2403.06764,51,6
2403.07420,57,14
2403.07563,25,10
2403.07128,2,0
2403.07487,28,2
2403.07815,6,3
2403.07816,38,10
2403.07508,13,1
2403.07750,6,1
2403.08551,25,7
2403.08629,29,4
2403.08268,35,11
2403.07918,28,13
2403.08540,37,10
2403.08764,2,2
2403.08295,14,6
2403.08763,7,2
2403.08715,32,4
2403.09626,32,7
2403.09338,9,2
2403.08773,0,0
2403.09631,27,10
2403.09333,52,8
2403.09622,17,5
2403.09530,10,2
2403.09347,57,9
2403.09055,4,1
2403.09394,77,13
2403.09029,4,1
2403.09334,4,3
2403.09629,9,3
2403.09611,23,3
2403.10425,3,1
2403.09981,7,1
2403.10395,21,5
2403.09977,8,2
2403.10242,22,4
2403.09919,25,8
2403.09704,4,1
2403.10517,15,2
2403.10301,24,0
2403.10131,31,7
2403.10493,4,2
2403.11207,3,3
2403.12019,27,9
2403.11481,13,2
2403.10616,6,3
2403.12034,32,3
2403.10615,10,6
2403.12032,28,9
2403.11781,8,3
2403.12008,28,13
2403.11901,8,3
2403.10704,55,6
2403.12015,4,3
2403.11703,57,10
2403.12957,51,7
2403.12906,16,1
2403.12963,77,14
2403.12962,118,27
2403.12409,118,27
2403.12596,5,4
2403.12365,5,4
2403.12706,11,4
2403.12881,108,16
2403.12173,4,2
2403.12968,29,8
2403.12895,91,13
2403.12943,11,8
2403.13788,6,1
2403.13793,9,4
2403.13524,49,10
2401.13923,57,11
2403.13501,5,1
2403.13745,77,15
2403.13799,38,11
2403.13044,15,11
2403.13802,6,1
2403.13372,4,0
2403.13447,49,10
2403.13787,67,14
2403.13535,15,3
2403.13043,44,12
2403.13064,3,2
2403.13187,5,1
2403.13248,20,5
2403.13806,16,6
2403.14467,2,1
2403.14186,2,0
2403.14554,3,1
2403.14621,28,7
2403.14599,47,10
2403.14611,10,7
2403.14602,22,8
2403.14468,68,10
2403.14520,33,2
2403.14613,35,7
2403.14624,77,16
2403.14148,10,6
2403.14773,33,9
2403.14714,4,3
2403.15385,28,10
2403.15157,53,14
2403.15246,33,4
2403.15382,24,7
2403.15360,0,0
2403.15383,118,29
2403.14781,14,4
2403.15042,23,5
2403.15377,113,27
2403.15371,2,0
2403.14870,9,1
2403.15447,56,10
2403.17001,11,1
2403.15484,9,3
2403.17005,7,1
2403.17008,60,21
2403.16990,22,10
2403.16971,4,1
2403.16627,1,0
2403.17607,3,1
2403.17237,32,4
2403.17694,0,0
2403.17898,27,7
2403.17920,118,30
2403.17804,5,2
2403.17888,9,2
2403.17297,113,28
2403.17887,2,1
2403.18783,1,1
2403.18118,4,2
2403.18795,46,4
2403.18421,28,14
2403.18605,4,0
2403.18802,11,7
2403.18818,9,4
2403.18814,19,3
2403.18361,11,2
2403.18816,10,5
2403.19270,1,1
2403.19655,21,4
2403.19046,45,8
2403.18978,47,12
2403.19319,9,7
2403.20275,7,3
2403.19888,5,1
2403.19928,15,6
2403.19851,3,0
2403.20331,118,31
2403.20041,54,15
2403.20329,10,1
2403.20327,5,3
2403.19887,10,2
2403.20309,39,11
2404.01258,27,14
2404.00308,81,31
2404.00488,6,4
2404.00656,69,31
2404.01143,39,7
2404.01297,19,6
2404.01292,25,12
2404.01294,3,1
2404.00345,2,1
2404.00987,35,8
2404.01197,30,12
2404.00399,54,11
2404.01617,22,5
2404.02125,39,18
2404.01856,3,2
2404.01475,2,1
2404.01367,16,2
2404.01954,22,6
2404.01331,6,4
2404.02060,96,11
2404.02078,57,12
2404.01744,17,0
2404.02101,77,17
2404.02883,47,5
2404.02514,14,3
2404.02747,57,15
2404.02893,40,10
2404.02575,16,2
2404.02905,12,2
2404.02258,4,3
2404.02733,12,1
2404.03626,7,5
2404.03592,10,6
2404.03653,77,18
2404.03648,40,11
2404.03413,11,1
2404.03118,12,8
2404.03543,96,12
2404.03566,6,2
2404.03411,32,5
2404.03204,24,13
2404.04167,96,13
2404.03673,7,0
2404.04211,4,3
2404.04204,23,4
2404.04256,3,0
2404.04125,13,2
2404.03683,9,4
2404.03715,12,5
2404.03820,4,0
2404.04346,7,5
2404.04526,43,10
2404.04478,6,0
2404.04465,7,2
2404.05674,10,5
2404.04421,28,10
2404.04544,6,0
2404.05666,6,1
2404.05595,26,5
2404.04319,27,7
2404.04860,26,5
2404.05717,24,2
2404.05014,28,4
2404.05719,23,3
2404.05726,10,3
2404.05829,56,7
2404.06507,24,10
2404.06429,52,9
2404.06109,4,4
2404.06780,77,19
2404.06209,9,2
2404.06091,46,3
2404.06395,57,13
2404.05875,15,5
2404.06512,113,29
2404.05892,37,12
2404.05961,17,2
2404.06212,16,3
2404.06393,96,14
2404.07448,15,8
2404.07616,38,7
2404.06773,83,22
2404.07204,16,8
2404.07544,1,0
2404.06903,33,12
2404.07413,11,4
2404.06654,8,1
2404.07143,8,3
2404.07199,12,6
2404.07979,31,8
2404.07821,19,5
2404.07724,3,1
2404.07904,19,5
2404.05902,0,0
2404.07503,23,14
2404.07973,23,4
2404.07839,14,6
2404.07987,38,7
2404.07972,68,13
2404.07965,31,9
2404.08634,4,1
2404.08639,29,7
2404.08197,25,3
2404.08636,28,15
2404.08540,9,4
2404.08495,7,4
2404.08252,7,1
2404.09458,3,1
2404.09995,29,12
2404.09204,1,0
2404.08856,3,2
2404.09990,29,8
2404.09956,23,4
2404.09937,20,1
2404.09833,7,2
2404.09967,54,9
2404.09173,1,1
2404.08801,68,16
2404.09656,8,1
2404.10179,6,4
2404.10301,5,2
2404.12347,11,4
2404.12195,0,0
2404.12387,29,4
2404.12390,39,15
2404.12253,50,6
2404.11614,22,11
2404.12385,43,11
2404.11925,4,2
2404.11912,27,10
2404.12318,12,6
2404.11565,47,13
2404.12241,56,15
2404.12872,33,6
2404.12833,12,4
2404.13026,39,19
2404.12547,12,4
2404.13013,23,5
2404.12803,45,7
2404.12753,51,5
2404.14351,1,0
2404.14239,11,3
2404.13358,6,1
2404.14396,81,32
2404.14394,18,11
2404.14405,108,19
2404.13050,5,0
2404.13208,7,3
2404.14047,23,6
2404.14219,52,10
2404.13686,26,8
2404.14619,9,5
2404.15045,69,32
2404.14687,12,3
2404.14700,24,15
2404.14469,11,5
2404.14507,28,11
2404.14994,4,2
2404.16029,25,11
2404.15778,3,2
2404.15420,14,2
2404.16035,10,4
2404.16022,18,2
2404.15449,26,9
2404.16030,42,16
2404.15653,9,6
2404.15789,16,1
2404.16790,81,33
2404.16221,28,12
2404.16820,5,2
2404.16375,45,22
2404.16645,26,7
2404.16510,18,1
2404.16811,6,3
2404.16821,113,30
2404.16710,14,6
2404.16771,27,2
2404.16994,33,9
2404.16845,4,3
2404.17569,27,8
2404.16873,27,11
2401.16465,15,7
2404.18928,31,9
2404.17521,29,5
2404.17672,23,8
2404.18911,15,7
2404.18416,22,9
2404.18796,4,2
2404.18243,57,14
2404.19760,24,8
2404.19525,35,9
2404.19758,24,8
2404.19753,13,4
2404.19149,15,4
2404.19702,43,12
2404.19752,21,5
2404.19553,30,1
2404.19733,38,12
2404.19427,0,0
2404.19737,16,9
2404.19756,4,1
2404.19296,17,1
2404.19759,27,9
2405.00263,52,11
2405.00029,0,0
2405.00236,19,5
2405.00233,10,7
2405.00676,12,1
2405.00675,24,8
2404.18212,4,1
2405.00332,5,1
2405.00664,4,0
2405.01535,32,8
2405.00732,1,0
2405.01470,67,15
2405.01434,33,10
2405.01525,17,4
2405.01481,12,2
2405.01536,11,3
2405.00983,0,0
2405.06650,0,0
2405.07065,6,2
2405.06932,0,0
2405.07990,81,34
2405.02246,7,3
2405.07518,3,1
2405.06694,1,0
2405.07863,68,14
2405.07526,52,12
2405.08246,15,3
2405.08317,1,1
2405.08344,15,8
2405.08448,8,7
2405.08054,31,8
2405.08748,35,6
2405.08295,2,1
2405.08707,7,5
2405.09220,17,2
2405.09215,77,11
2405.09546,39,20
2405.09062,3,0
2405.10315,39,21
2405.09874,27,10
2405.10320,17,8
2405.10300,68,17
2405.10314,15,7
2405.09673,3,3
2405.09818,0,0
2405.09798,1,1
2405.10725,2,1
2405.10637,2,0
2405.10938,11,1
2405.10370,108,21
2405.10626,2,0
2405.12107,6,2
2405.11252,5,0
2405.11582,15,9
2405.12213,32,16
2405.11473,3,0
2405.11143,9,0
2405.12130,69,33
2405.11157,5,1
2405.12979,5,2
2405.12970,55,9
2405.12978,12,3
2405.12981,6,3
2405.12250,16,4
2405.12399,3,1
2405.14598,12,1
2405.14866,68,18
2405.14847,43,13
2405.14871,6,5
2405.14677,51,5
2405.14857,10,9
2405.13195,5,4
2405.14129,3,0
2405.14477,7,1
2405.13817,0,0
2405.14333,30,3
2405.14860,3,1
2405.13865,81,35
2405.14224,52,11
2405.14105,3,1
2405.14867,15,7
2405.13800,51,8
2405.14908,14,4
2405.15125,24,4
2405.15216,15,6
2405.15223,24,7
2405.14979,9,3
2405.14906,5,0
2405.15613,8,3
2405.15319,30,11
2405.15032,17,6
2405.15071,30,6
2405.15738,31,4
2405.15574,13,2
2405.15682,4,2
2405.16822,35,10
2405.16759,10,4
2405.16287,30,12
2405.16852,12,5
2405.16888,60,24
2405.17414,77,20
2405.15757,23,7
2405.17247,16,11
2405.17405,10,7
2405.16537,18,4
2405.17428,38,8
2405.16712,7,4
2405.17430,45,23
2405.17399,25,13
2405.17258,9,1
2405.18426,46,4
2405.17991,15,5
2405.18424,28,12
2405.17976,41,9
2405.18386,12,5
2405.18407,77,21
2405.18377,0,0
2405.18047,0,0
2405.18991,30,4
2405.18515,9,1
2405.18503,12,3
2405.19320,27,11
2405.19331,9,8
2405.18669,5,1
2405.19107,16,7
2405.18870,2,2
2405.18750,68,15
2405.19332,14,4
2405.19327,96,15
2405.19325,17,7
2405.20222,81,36
2405.19707,7,0
2405.19856,91,13
2405.19957,32,6
2405.19888,52,13
2405.20327,22,8
2405.20335,24,9
2405.20340,68,19
2405.19893,27,3
2405.20204,17,3
2405.20289,20,8
2405.18144,17,5
2405.21048,16,7
2405.20674,113,31
2405.21075,34,10
2405.21060,11,7
2405.20541,2,1
2406.01574,96,17
2406.00888,23,6
2406.01493,27,9
2406.00392,10,2
2406.00153,5,1
2406.00908,81,37
2406.02523,8,4
2406.02509,45,13
2406.02507,3,2
2406.02511,23,4
2406.01660,5,4
2406.02543,2,0
2406.02430,29,7
2406.02230,14,4
2406.02856,77,12
2406.02844,2,2
2406.02900,25,15
2406.03215,18,2
2406.02897,2,0
2406.02886,31,8
2406.03184,113,32
2406.03344,5,1
2406.01014,91,14
2406.02539,45,8
2406.02657,7,2
2406.02884,81,38
2406.04268,5,4
2406.01300,22,12
2406.04151,53,16
2406.04324,47,14
2406.04271,39,10
2406.04314,11,6
2406.04333,47,14
2406.04325,113,33
2406.04277,69,27
2406.04520,16,15
2406.04594,26,8
2406.04391,15,6
2406.04523,8,3
2406.04770,67,16
2406.04485,68,18
2406.04744,69,11
2406.04692,26,4
2406.04370,4,2
2406.05649,47,16
2406.06133,15,8
2406.05768,16,1
2406.06527,6,5
2406.05981,5,1
2406.05814,19,5
2406.06424,10,4
2406.06316,7,5
2406.06474,27,8
2406.06216,15,2
2406.06040,8,1
2406.06469,30,13
2406.06525,60,25
2406.05370,69,34
2406.07472,47,17
2406.07188,0,0
2406.07520,43,14
2406.05629,11,8
2406.06573,15,3
2406.06911,46,5
2406.07524,9,3
2406.06612,3,0
2406.07550,14,5
2406.06592,8,4
2406.07394,51,10
2406.07496,26,5
2406.07547,41,13
2406.07436,96,16
2406.06608,4,2
2406.06563,31,5
2406.07686,24,2
2406.08414,10,3
2406.08487,32,5
2406.04320,5,2
2406.05074,2,0
2406.08392,14,7
2406.07933,77,13
2406.04329,7,4
2406.06462,96,17
2406.05955,4,2
2406.07792,47,18
2406.05132,10,2
2406.07476,40,7
2406.04127,14,2
2406.04338,45,5
2406.06282,4,1
2406.05338,69,12
2406.08478,25,5
2406.06523,20,1
2406.08464,67,17
2406.08407,39,14
2406.08862,41,0
2406.08657,17,2
2406.08656,68,19
2406.07546,18,6
2406.07457,6,1
2406.08479,5,3
2406.05967,13,3
2406.09297,13,1
2406.09305,24,4
2406.08598,2,1
2406.09371,43,15
2406.09358,4,2
2406.09412,35,7
2406.09356,17,4
2406.09162,54,16
2406.07522,77,14
2406.08587,26,1
2406.09406,7,1
2406.09414,33,11
2406.09246,32,17
2406.09308,11,6
2406.09416,14,6
2406.09170,5,1
2406.09415,11,3
2406.09403,42,17
2406.09413,28,13
2406.08673,12,3
2406.09411,43,15
2406.08707,14,7
2406.08552,45,5
2406.10227,57,16
2406.06263,7,1
