arxiv_id_clean,cohort_day,day_total,day_count,own_kw_cell_sum,Z1p_kw,Zc_kw,Zown_loo_kw,kw_cell_size,kw_singleton
2509.18644,2025-09-24,593,24,50,6.298949246855942,3.1780538303479458,0.0,1,1
2509.18824,2025-09-24,593,24,100,6.202535517187923,2.9444389791664403,4.356708826689592,6,0
2509.18849,2025-09-24,593,24,133,6.133398042996649,3.044522437723423,4.672828834461906,4,0
2509.18905,2025-09-24,593,24,238,5.87493073085203,2.833213344056216,5.337538079701318,8,0
2509.19002,2025-09-24,593,24,238,5.87493073085203,2.833213344056216,5.4638318050256105,8,0
2509.19087,2025-09-24,593,24,238,5.87493073085203,2.833213344056216,5.4680601411351315,8,0
2509.19170,2025-09-24,593,24,133,6.133398042996649,3.044522437723423,4.770684624465665,4,0
2509.19249,2025-09-24,593,24,133,6.133398042996649,3.044522437723423,4.204692619390966,4,0
2509.19274,2025-09-24,593,24,238,5.87493073085203,2.833213344056216,5.472270673671475,8,0
2509.19284,2025-09-24,593,24,133,6.133398042996649,3.044522437723423,4.709530201312334,4,0
2509.19296,2025-09-24,593,24,100,6.202535517187923,2.9444389791664403,4.23410650459726,6,0
2509.19297,2025-09-24,593,24,100,6.202535517187923,2.9444389791664403,4.330733340286331,6,0
2509.19300,2025-09-24,593,24,100,6.202535517187923,2.9444389791664403,4.543294782270004,6,0
2509.14745,2025-09-25,318,14,106,5.3612921657094255,2.5649493574615367,4.624972813284271,2,0
2509.16080,2025-09-25,318,14,62,5.54907608489522,2.4849066497880004,4.0943445622221,3,0
2509.16990,2025-09-25,318,14,65,5.537334267018537,2.5649493574615367,3.784189633918261,2,0
2509.18400,2025-09-25,318,14,5,5.749392985908253,2.6390573296152584,0.0,1,1
2509.18480,2025-09-25,318,14,44,5.616771097666572,2.4849066497880004,3.4965075614664802,3,0
2509.19244,2025-09-25,318,14,27,5.676753802268282,2.5649493574615367,2.772588722239781,2,0
2509.19580,2025-09-25,318,14,44,5.616771097666572,2.4849066497880004,3.4339872044851463,3,0
2509.19760,2025-09-25,318,14,9,5.736572297479192,2.6390573296152584,0.0,1,1
2509.20317,2025-09-25,318,14,65,5.537334267018537,2.5649493574615367,3.1354942159291497,2,0
2509.20328,2025-09-25,318,14,106,5.3612921657094255,2.5649493574615367,1.791759469228055,2,0
2509.20354,2025-09-25,318,14,62,5.54907608489522,2.4849066497880004,2.5649493574615367,3,0
2509.20358,2025-09-25,318,14,27,5.676753802268282,2.5649493574615367,2.5649493574615367,2,0
2509.20360,2025-09-25,318,14,44,5.616771097666572,2.4849066497880004,3.295836866004329,3,0
2509.21164,2025-09-25,318,14,62,5.54907608489522,2.4849066497880004,3.9889840465642745,3,0
2509.14662,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,6.0063531596017325,12,0
2509.18293,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,6.0330862217988015,12,0
2509.19228,2025-09-26,876,35,30,6.741700694652055,3.4965075614664802,3.044522437723423,3,0
2509.19282,2025-09-26,876,35,24,6.748759547491679,3.5263605246161616,2.833213344056216,2,0
2509.19301,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,5.988961416889864,12,0
2509.19676,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,6.025865973825314,12,0
2509.19736,2025-09-26,876,35,19,6.754604099487962,3.5263605246161616,2.0794415416798357,2,0
2509.19803,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,5.6937321388027,12,0
2509.20109,2025-09-26,876,35,216,6.493753839851686,3.4339872044851463,5.3612921657094255,5,0
2509.20136,2025-09-26,876,35,216,6.493753839851686,3.4339872044851463,5.342334251964811,5,0
2509.20186,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,5.978885764901122,12,0
2509.20293,2025-09-26,876,35,69,6.694562058521095,3.4657359027997265,4.127134385045092,4,0
2509.20394,2025-09-26,876,35,53,6.714170529909472,3.4965075614664802,3.9318256327243257,3,0
2509.20414,2025-09-26,876,35,53,6.714170529909472,3.4965075614664802,3.784189633918261,3,0
2509.20427,2025-09-26,876,35,216,6.493753839851686,3.4339872044851463,4.890349128221754,5,0
2509.20706,2025-09-26,876,35,3,6.773080375655535,3.5553480614894135,0.0,1,1
2509.20712,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,5.988961416889864,12,0
2509.20868,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,6.028278520230698,12,0
2509.20878,2025-09-26,876,35,34,6.736966958001855,3.5263605246161616,3.4339872044851463,2,0
2509.21042,2025-09-26,876,35,10,6.7650389767805414,3.5553480614894135,0.0,1,1
2509.21070,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,6.016157159698354,12,0
2509.21072,2025-09-26,876,35,216,6.493753839851686,3.4339872044851463,5.303304908059076,5,0
2509.21106,2025-09-26,876,35,69,6.694562058521095,3.4657359027997265,4.127134385045092,4,0
2509.21113,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,6.023447592961033,12,0
2509.21114,2025-09-26,876,35,69,6.694562058521095,3.4657359027997265,3.9889840465642745,4,0
2509.21117,2025-09-26,876,35,34,6.736966958001855,3.5263605246161616,1.6094379124341003,2,0
2509.21138,2025-09-26,876,35,69,6.694562058521095,3.4657359027997265,3.4965075614664802,4,0
2509.21240,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,5.7899601708972535,12,0
2509.21245,2025-09-26,876,35,53,6.714170529909472,3.4965075614664802,2.6390573296152584,3,0
2509.21268,2025-09-26,876,35,216,6.493753839851686,3.4339872044851463,4.727387818712341,5,0
2509.21278,2025-09-26,876,35,24,6.748759547491679,3.5263605246161616,2.1972245773362196,2,0
2509.21302,2025-09-26,876,35,30,6.741700694652055,3.4965075614664802,3.091042453358316,3,0
2509.21317,2025-09-26,876,35,19,6.754604099487962,3.5263605246161616,2.5649493574615367,2,0
2509.21318,2025-09-26,876,35,30,6.741700694652055,3.4965075614664802,2.995732273553991,3,0
2509.21320,2025-09-26,876,35,418,6.129050210060545,3.1780538303479458,5.762051382780177,12,0
2509.18420,2025-09-29,1433,43,46,7.23561914106675,3.713572066704308,3.784189633918261,3,0
2509.19768,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.924255797414532,14,0
2509.19894,2025-09-29,1433,43,58,7.226936018493289,3.713572066704308,3.2188758248682006,3,0
2509.20787,2025-09-29,1433,43,62,7.22402480828583,3.713572066704308,3.9512437185814275,3,0
2509.20906,2025-09-29,1433,43,17,7.256297239690681,3.7376696182833684,2.772588722239781,2,0
2509.21150,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.929589143389895,14,0
2509.21294,2025-09-29,1433,43,71,7.217443431696533,3.7376696182833684,4.174387269895637,2,0
2509.21319,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,6.135564891081739,8,0
2509.21388,2025-09-29,1433,43,17,7.256297239690681,3.7376696182833684,1.0986122886681098,2,0
2509.21500,2025-09-29,1433,43,58,7.226936018493289,3.713572066704308,3.6635616461296463,3,0
2509.21559,2025-09-29,1433,43,3,7.266128779556451,3.7612001156935624,0.0,1,1
2509.21574,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.921578419643816,14,0
2509.21679,2025-09-29,1433,43,71,7.217443431696533,3.7376696182833684,2.0794415416798357,2,0
2509.21710,2025-09-29,1433,43,46,7.23561914106675,3.713572066704308,3.332204510175204,3,0
2509.21760,2025-09-29,1433,43,325,7.011213987350367,3.6109179126442243,5.739792912179234,7,0
2509.21766,2025-09-29,1433,43,46,7.23561914106675,3.713572066704308,3.1354942159291497,3,0
2509.21799,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.918893854273146,14,0
2509.21880,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,6.035481432524756,8,0
2509.21989,2025-09-29,1433,43,325,7.011213987350367,3.6109179126442243,5.713732805509369,7,0
2509.21991,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.926926025970411,14,0
2509.22072,2025-09-29,1433,43,62,7.22402480828583,3.713572066704308,3.5553480614894135,3,0
2509.22075,2025-09-29,1433,43,62,7.22402480828583,3.713572066704308,3.6888794541139363,3,0
2509.22186,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.375278407684165,14,0
2509.22281,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,6.0844994130751715,8,0
2509.22300,2025-09-29,1433,43,325,7.011213987350367,3.6109179126442243,5.777652323222656,7,0
2509.22414,2025-09-29,1433,43,325,7.011213987350367,3.6109179126442243,5.717027701406222,7,0
2509.22496,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.932245187448011,14,0
2509.22576,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,5.814130531825066,8,0
2509.22601,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,6.091309882077698,8,0
2509.22611,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,5.8664680569332965,8,0
2509.22622,2025-09-29,1433,43,325,7.011213987350367,3.6109179126442243,4.919980925828125,7,0
2509.22624,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,6.115892125483034,8,0
2509.22630,2025-09-29,1433,43,58,7.226936018493289,3.713572066704308,4.007333185232471,3,0
2509.22636,2025-09-29,1433,43,325,7.011213987350367,3.6109179126442243,5.777652323222656,7,0
2509.22637,2025-09-29,1433,43,471,6.870053411798126,3.58351893845611,5.998936561946683,8,0
2509.22638,2025-09-29,1433,43,325,7.011213987350367,3.6109179126442243,5.545177444479562,7,0
2509.22642,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.902633333401366,14,0
2509.22644,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.886104031450156,14,0
2509.22647,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.840641657373398,14,0
2509.22650,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.929589143389895,14,0
2509.22651,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.8805329864007,14,0
2509.22653,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.87493073085203,14,0
2509.23661,2025-09-29,1433,43,380,6.960347729101308,3.4011973816621555,5.802118375377063,14,0
2509.21875,2025-09-30,1312,50,10,7.172424577124845,3.912023005428146,0.0,1,1
2509.22193,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.937536205082426,18,0
2509.22220,2025-09-30,1312,50,95,7.1049654482698426,3.871201010907891,3.4011973816621555,3,0
2509.22572,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,6.0014148779611505,18,0
2509.22799,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.786897381366708,10,0
2509.22820,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.572154032177765,11,0
2509.22824,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.981414211254481,18,0
2509.22921,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,6.003887067106539,18,0
2509.23050,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.572154032177765,11,0
2509.23102,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.872117789475416,18,0
2509.23196,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,6.0112671744041615,18,0
2509.23219,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.986452005284438,18,0
2509.23285,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.998936561946683,18,0
2509.23426,2025-09-30,1312,50,96,7.104144092987527,3.8501476017100584,4.04305126783455,4,0
2509.23564,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,6.013715156042802,18,0
2509.23808,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.91350300563827,18,0
2509.23866,2025-09-30,1312,50,96,7.104144092987527,3.8501476017100584,4.418840607796598,4,0
2509.23909,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.948034989180646,18,0
2509.23924,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.8377304471659395,10,0
2509.23951,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.529429087511423,11,0
2509.24006,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.4510384535657,10,0
2509.24007,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.720311776607412,10,0
2509.24014,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.771441123130016,10,0
2509.24317,2025-09-30,1312,50,95,7.1049654482698426,3.871201010907891,4.442651256490317,3,0
2509.24335,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.8377304471659395,10,0
2509.24372,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.993961427306569,18,0
2509.24473,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.560681631015528,11,0
2509.24494,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.58724865840025,11,0
2509.24663,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.988961416889864,18,0
2509.24695,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.697093486505405,10,0
2509.24726,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.981414211254481,18,0
2509.24897,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.44673737166631,11,0
2509.24900,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.41610040220442,11,0
2509.24981,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.961005339623274,18,0
2509.25077,2025-09-30,1312,50,15,7.168579897264035,3.912023005428146,0.0,1,1
2509.25084,2025-09-30,1312,50,21,7.163946684342547,3.912023005428146,0.0,1,1
2509.25106,2025-09-30,1312,50,96,7.104144092987527,3.8501476017100584,4.204692619390966,4,0
2509.25123,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.978885764901122,18,0
2509.25131,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.568344503761097,11,0
2509.25137,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.986452005284438,18,0
2509.25149,2025-09-30,1312,50,95,7.1049654482698426,3.871201010907891,4.356708826689592,3,0
2509.25160,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.5053315359323625,11,0
2509.25161,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.783825182329737,10,0
2509.25175,2025-09-30,1312,50,31,7.156176637480615,3.912023005428146,0.0,1,1
2509.25176,2025-09-30,1312,50,416,6.799055862058796,3.4965075614664802,5.998936561946683,18,0
2509.25180,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.834810737062605,10,0
2509.25190,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.484796933490655,11,0
2509.25191,2025-09-30,1312,50,351,6.8690144506657065,3.713572066704308,5.808142489980444,10,0
2509.25370,2025-09-30,1312,50,96,7.104144092987527,3.8501476017100584,4.442651256490317,4,0
2509.25413,2025-09-30,1312,50,277,6.943122422819428,3.6888794541139363,5.598421958998375,11,0
2509.16944,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.855071922202427,8,0
2509.21361,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,6.470799503782602,8,0
2509.22613,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.919980925828125,9,0
2509.22646,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.814130531825066,8,0
2509.23094,2025-10-01,1730,50,93,7.401231264413015,3.8066624897703196,4.477336814478207,6,0
2509.23166,2025-10-01,1730,50,96,7.399398083331354,3.8501476017100584,4.499809670330265,4,0
2509.23610,2025-10-01,1730,50,96,7.399398083331354,3.8501476017100584,4.406719247264253,4,0
2509.23773,2025-10-01,1730,50,59,7.421775793644647,3.8918202981106265,4.02535169073515,2,0
2509.23873,2025-10-01,1730,50,96,7.399398083331354,3.8501476017100584,3.367295829986474,4,0
2509.24002,2025-10-01,1730,50,248,7.301822342137932,3.784189633918261,4.23410650459726,7,0
2509.24088,2025-10-01,1730,50,248,7.301822342137932,3.784189633918261,5.501258210544727,7,0
2509.24207,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.90527477843843,9,0
2509.24510,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,6.480044561926653,8,0
2509.24732,2025-10-01,1730,50,5,7.453561871643373,3.912023005428146,0.0,1,1
2509.25082,2025-10-01,1730,50,93,7.401231264413015,3.8066624897703196,4.51085950651685,6,0
2509.25085,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,6.472346294500901,8,0
2509.25134,2025-10-01,1730,50,44,7.430707082545968,3.871201010907891,3.7376696182833684,3,0
2509.25154,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,6.440946540632921,8,0
2509.25182,2025-10-01,1730,50,93,7.401231264413015,3.8066624897703196,4.007333185232471,6,0
2509.25189,2025-10-01,1730,50,248,7.301822342137932,3.784189633918261,5.455321115357702,7,0
2509.25248,2025-10-01,1730,50,248,7.301822342137932,3.784189633918261,5.5053315359323625,7,0
2509.25339,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.834810737062605,8,0
2509.25397,2025-10-01,1730,50,32,7.4377951216719325,3.8918202981106265,2.9444389791664403,2,0
2509.25541,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.3471075307174685,8,0
2509.25631,2025-10-01,1730,50,93,7.401231264413015,3.8066624897703196,4.51085950651685,6,0
2509.25666,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.955827057601261,9,0
2509.25758,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.804021044733257,9,0
2509.25760,2025-10-01,1730,50,59,7.421775793644647,3.8918202981106265,1.6094379124341003,2,0
2509.25810,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.948759890378168,9,0
2509.25848,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.602118820879701,8,0
2509.25911,2025-10-01,1730,50,248,7.301822342137932,3.784189633918261,5.455321115357702,7,0
2509.26030,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,6.456769655572163,8,0
2509.26226,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.727387818712341,9,0
2509.26231,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.811140992976701,8,0
2509.26391,2025-10-01,1730,50,93,7.401231264413015,3.8066624897703196,4.276666119016055,6,0
2509.26476,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,6.461468176353717,8,0
2509.26488,2025-10-01,1730,50,93,7.401231264413015,3.8066624897703196,4.30406509320417,6,0
2509.26490,2025-10-01,1730,50,248,7.301822342137932,3.784189633918261,5.429345628954441,7,0
2509.26495,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,6.467698726104354,8,0
2509.26507,2025-10-01,1730,50,656,6.980075940561763,3.7612001156935624,4.672828834461906,8,0
2509.26536,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.755742213586912,8,0
2509.26539,2025-10-01,1730,50,248,7.301822342137932,3.784189633918261,5.476463551931511,7,0
2509.26542,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.927253685157205,9,0
2509.26603,2025-10-01,1730,50,32,7.4377951216719325,3.8918202981106265,2.70805020110221,2,0
2509.26618,2025-10-01,1730,50,44,7.430707082545968,3.871201010907891,2.9444389791664403,3,0
2509.26625,2025-10-01,1730,50,351,7.22983877815125,3.7612001156935624,5.730099782973574,8,0
2509.26628,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.867534450455582,9,0
2509.26645,2025-10-01,1730,50,44,7.430707082545968,3.871201010907891,3.4011973816621555,3,0
2510.00231,2025-10-01,1730,50,96,7.399398083331354,3.8501476017100584,4.51085950651685,4,0
2510.00492,2025-10-01,1730,50,146,7.368339686311381,3.7376696182833684,4.77912349311153,9,0
2509.19185,2025-10-02,797,36,151,6.472346294500901,3.4965075614664802,4.997212273764115,4,0
2509.22887,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.082218910376446,17,0
2509.22944,2025-10-02,797,36,82,6.573680166960646,3.5553480614894135,1.0986122886681098,2,0
2509.23250,2025-10-02,797,36,68,6.593044534142437,3.4339872044851463,4.143134726391533,6,0
2509.25045,2025-10-02,797,36,82,6.573680166960646,3.5553480614894135,4.394449154672439,2,0
2509.25162,2025-10-02,797,36,5,6.675823221634848,3.5553480614894135,1.0986122886681098,2,0
2509.25301,2025-10-02,797,36,151,6.472346294500901,3.4965075614664802,4.882801922586371,4,0
2509.25411,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.089044875446846,17,0
2509.25454,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,5.6937321388027,17,0
2509.25455,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.0063531596017325,17,0
2509.25531,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.073044534100405,17,0
2509.25849,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,5.978885764901122,17,0
2509.25916,2025-10-02,797,36,68,6.593044534142437,3.4339872044851463,4.143134726391533,6,0
2509.26346,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.052089168924417,17,0
2509.26514,2025-10-02,797,36,4,6.677083461247136,3.58351893845611,0.0,1,1
2510.00184,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.056784013228625,17,0
2510.00225,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.089044875446846,17,0
2510.00232,2025-10-02,797,36,44,6.625392368007956,3.4965075614664802,3.367295829986474,4,0
2510.00406,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,5.929589143389895,17,0
2510.00438,2025-10-02,797,36,68,6.593044534142437,3.4339872044851463,4.07753744390572,6,0
2510.00510,2025-10-02,797,36,68,6.593044534142437,3.4339872044851463,4.174387269895637,6,0
2510.00526,2025-10-02,797,36,44,6.625392368007956,3.4965075614664802,3.5263605246161616,4,0
2510.00536,2025-10-02,797,36,68,6.593044534142437,3.4339872044851463,4.127134385045092,6,0
2510.00553,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.075346031088684,17,0
2510.00615,2025-10-02,797,36,151,6.472346294500901,3.4965075614664802,4.762173934797756,4,0
2510.00777,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.091309882077698,17,0
2510.00931,2025-10-02,797,36,44,6.625392368007956,3.4965075614664802,3.5263605246161616,4,0
2510.00967,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.068425588244111,17,0
2510.00977,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.021023349349527,17,0
2510.01037,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.091309882077698,17,0
2510.01051,2025-10-02,797,36,151,6.472346294500901,3.4965075614664802,4.0943445622221,4,0
2510.01061,2025-10-02,797,36,5,6.675823221634848,3.5553480614894135,1.3862943611198906,2,0
2510.01070,2025-10-02,797,36,44,6.625392368007956,3.4965075614664802,3.6635616461296463,4,0
2510.01152,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.082218910376446,17,0
2510.01174,2025-10-02,797,36,68,6.593044534142437,3.4339872044851463,3.5263605246161616,6,0
2510.01180,2025-10-02,797,36,443,5.872117789475416,2.995732273553991,6.049733455231958,17,0
2509.21789,2025-10-03,1071,50,191,6.78105762593618,3.784189633918261,5.209486152841421,7,0
2509.22067,2025-10-03,1071,50,117,6.86171134048073,3.8066624897703196,4.499809670330265,6,0
2509.22582,2025-10-03,1071,50,16,6.962243464266207,3.8918202981106265,1.6094379124341003,2,0
2509.24203,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.652489180268651,18,0
2509.24304,2025-10-03,1071,50,99,6.880384082186005,3.784189633918261,4.553876891600541,7,0
2509.25729,2025-10-03,1071,50,11,6.966967138613983,3.912023005428146,0.0,1,1
2509.26313,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.662960480135946,18,0
2509.26376,2025-10-03,1071,50,175,6.799055862058796,3.8501476017100584,5.111987788356544,4,0
2510.00137,2025-10-03,1071,50,3,6.974478911025045,3.912023005428146,0.0,1,1
2510.00428,2025-10-03,1071,50,99,6.880384082186005,3.784189633918261,4.5217885770490405,7,0
2510.00446,2025-10-03,1071,50,167,6.807934943699926,3.8501476017100584,4.0943445622221,4,0
2510.00523,2025-10-03,1071,50,99,6.880384082186005,3.784189633918261,4.532599493153256,7,0
2510.00537,2025-10-03,1071,50,167,6.807934943699926,3.8501476017100584,5.10594547390058,4,0
2510.01123,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.655991810819852,18,0
2510.01143,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.659482215759621,18,0
2510.01149,2025-10-03,1071,50,99,6.880384082186005,3.784189633918261,4.204692619390966,7,0
2510.01179,2025-10-03,1071,50,191,6.78105762593618,3.784189633918261,5.093750200806762,7,0
2510.01241,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.662960480135946,18,0
2510.01260,2025-10-03,1071,50,117,6.86171134048073,3.8066624897703196,4.74493212836325,6,0
2510.01265,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.5134287461649825,18,0
2510.01284,2025-10-03,1071,50,117,6.86171134048073,3.8066624897703196,4.394449154672439,6,0
2510.01304,2025-10-03,1071,50,99,6.880384082186005,3.784189633918261,4.48863636973214,7,0
2510.01346,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.62040086571715,18,0
2510.01444,2025-10-03,1071,50,99,6.880384082186005,3.784189633918261,4.382026634673881,7,0
2510.01538,2025-10-03,1071,50,191,6.78105762593618,3.784189633918261,5.214935757608986,7,0
2510.01581,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.673323267171493,18,0
2510.01591,2025-10-03,1071,50,117,6.86171134048073,3.8066624897703196,4.499809670330265,6,0
2510.01623,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.634789603169249,18,0
2510.01670,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.652489180268651,18,0
2510.01691,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.666426688112432,18,0
2510.01796,2025-10-03,1071,50,117,6.86171134048073,3.8066624897703196,4.727387818712341,6,0
2510.01817,2025-10-03,1071,50,117,6.86171134048073,3.8066624897703196,4.624972813284271,6,0
2510.02173,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.6131281063880705,18,0
2510.02190,2025-10-03,1071,50,191,6.78105762593618,3.784189633918261,5.147494476813453,7,0
2510.02209,2025-10-03,1071,50,191,6.78105762593618,3.784189633918261,4.90527477843843,7,0
2510.02240,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.616771097666572,18,0
2510.02245,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.3471075307174685,18,0
2510.02250,2025-10-03,1071,50,191,6.78105762593618,3.784189633918261,5.117993812416755,7,0
2510.02253,2025-10-03,1071,50,99,6.880384082186005,3.784189633918261,4.442651256490317,7,0
2510.02259,2025-10-03,1071,50,167,6.807934943699926,3.8501476017100584,5.075173815233827,4,0
2510.02263,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.648974238161206,18,0
2510.02272,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.666426688112432,18,0
2510.02283,2025-10-03,1071,50,175,6.799055862058796,3.8501476017100584,4.356708826689592,4,0
2510.02286,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.575949103146316,18,0
2510.02294,2025-10-03,1071,50,167,6.807934943699926,3.8501476017100584,4.787491742782046,4,0
2510.02295,2025-10-03,1071,50,292,6.659293919683638,3.4965075614664802,5.645446897643238,18,0
