arxiv_id_clean,title,published_v1,n_authors,primary_category,all_categories,abstract_n_chars,strat_month,strat_cat
2306.00310,Prompt Algebra for Task Composition,2023-06-01T03:20:54Z,5,cs.CV,cs.CV,985,2023-06,cs.CV
2306.00349,CALICO: Self-Supervised Camera-LiDAR Contrastive Pre-training for BEV Perception,2023-06-01T05:06:56Z,6,cs.CV,cs.CV; cs.LG,1504,2023-06,cs.CV
2306.00354,Addressing Negative Transfer in Diffusion Models,2023-06-01T05:17:07Z,7,cs.CV,cs.CV; cs.AI; cs.LG,1877,2023-06,cs.CV
2306.00360,How Do ConvNets Understand Image Intensity?,2023-06-01T05:40:58Z,2,cs.CV,cs.CV; cs.LG,383,2023-06,cs.CV
2306.00370,Graph Switching Dynamical Systems,2023-06-01T06:04:45Z,4,cs.CV,cs.CV; cs.LG; cs.MA; math.DS,1298,2023-06,cs.CV
2306.00379,Large Scale Generative Multimodal Attribute Extraction for E-commerce Attributes,2023-06-01T06:21:45Z,4,cs.CV,cs.CV; cs.LG,1875,2023-06,cs.CV
2306.00385,HySpecNet-11k: A Large-Scale Hyperspectral Dataset for Benchmarking Learning-Based Hyperspectral Image Compression Methods,2023-06-01T06:34:14Z,2,cs.CV,cs.CV; eess.IV,1166,2023-06,cs.CV
2306.00386,Symmetric Uncertainty-Aware Feature Transmission for Depth Super-Resolution,2023-06-01T06:35:59Z,3,cs.CV,cs.CV,1457,2023-06,cs.CV
2306.06113,SAM-helps-Shadow:When Segment Anything Model meet shadow removal,2023-06-01T06:37:19Z,3,cs.CV,cs.CV,686,2023-06,cs.CV
2306.00393,Teacher Agent: A Knowledge Distillation-Free Framework for Rehearsal-based Video Incremental Learning,2023-06-01T06:54:56Z,7,cs.CV,cs.CV; cs.AI,1658,2023-06,cs.CV
2306.00396,Lightweight Vision Transformer with Bidirectional Interaction,2023-06-01T06:56:41Z,4,cs.CV,cs.CV,1549,2023-06,cs.CV
2306.00402,Discriminative Deep Feature Visualization for Explainable Face Recognition,2023-06-01T07:06:43Z,3,cs.CV,cs.CV; eess.IV,1004,2023-06,cs.CV
2306.00407,Towards Interactive Image Inpainting via Sketch Refinement,2023-06-01T07:15:54Z,5,cs.CV,cs.CV,1316,2023-06,cs.CV
2306.00409,Adapting Pre-trained Language Models to Vision-Language Tasks via Dynamic Visual Prompting,2023-06-01T07:19:28Z,7,cs.CV,cs.CV,1837,2023-06,cs.CV
2306.00416,Interactive Character Control with Auto-Regressive Motion Diffusion Models,2023-06-01T07:48:34Z,6,cs.CV,cs.CV; cs.AI; cs.GR,1455,2023-06,cs.CV
2306.00421,Introduction to Medical Imaging Informatics,2023-06-01T07:53:11Z,7,eess.IV,eess.IV; cs.CV; cs.LG,775,2023-06,cs.CV
2306.00427,Out-of-distribution forgetting: vulnerability of continual learning to intra-class distribution shift,2023-06-01T08:07:58Z,3,cs.LG,cs.LG; cs.AI; cs.CV,1486,2023-06,cs.CV
2306.00440,Edge-guided Representation Learning for Underwater Object Detection,2023-06-01T08:29:44Z,6,cs.CV,cs.CV,1430,2023-06,cs.CV
2306.00446,Evaluation of Multi-indicator And Multi-organ Medical Image Segmentation Models,2023-06-01T08:35:51Z,2,eess.IV,eess.IV; cs.CV,1514,2023-06,cs.CV
2306.00450,Exploring Open-Vocabulary Semantic Segmentation without Human Labels,2023-06-01T08:47:06Z,9,cs.CV,cs.CV,1451,2023-06,cs.CV
2306.00451,S$^2$ME: Spatial-Spectral Mutual Teaching and Ensemble Learning for Scribble-supervised Polyp Segmentation,2023-06-01T08:47:58Z,5,eess.IV,eess.IV; cs.CV,1809,2023-06,cs.CV
2306.00455,MindBigData 2023 MNIST-8B The 8 billion datapoints Multimodal Dataset of Brain Signals,2023-06-01T08:58:35Z,1,cs.LG,cs.LG; cs.CV; q-bio.NC,715,2023-06,cs.CV
2306.00473,Interpretable simultaneous localization of MRI corpus callosum and classification of atypical Parkinsonian disorders using YOLOv5,2023-06-01T09:23:22Z,6,eess.IV,eess.IV; cs.CV,1217,2023-06,cs.CV
2306.00483,Overcoming Language Bias in Remote Sensing Visual Question Answering via Adversarial Training,2023-06-01T09:32:45Z,3,cs.CV,cs.CV,973,2023-06,cs.CV
2306.00499,DeSAM: Decoupled Segment Anything Model for Generalizable Medical Image Segmentation,2023-06-01T09:49:11Z,5,eess.IV,eess.IV; cs.CV,1638,2023-06,cs.CV
2306.00501,Image generation with shortest path diffusion,2023-06-01T09:53:35Z,8,cs.CV,cs.CV; cs.AI; cs.LG,1466,2023-06,cs.CV
2306.00519,DiffInDScene: Diffusion-based High-Quality 3D Indoor Scene Generation,2023-06-01T10:19:23Z,6,cs.CV,cs.CV,1549,2023-06,cs.CV
2306.00256,DSGD-CECA: Decentralized SGD with Communication-Optimal Exact Consensus Algorithm,2023-06-01T00:29:52Z,5,cs.LG,cs.LG,1441,2023-06,cs.LG
2306.00258,Towards Foundation Models for Scientific Machine Learning: Characterizing Scaling and Transfer Behavior,2023-06-01T00:32:59Z,7,cs.LG,cs.LG; math.NA,1432,2023-06,cs.LG
2306.00267,Provable Benefit of Mixup for Finding Optimal Decision Boundaries,2023-06-01T00:59:19Z,2,cs.LG,cs.LG; math.OC; stat.ML,1280,2023-06,cs.LG
2307.08649,Joint Latent Topic Discovery and Expectation Modeling for Financial Markets,2023-06-01T01:36:51Z,5,q-fin.ST,q-fin.ST; cs.LG,950,2023-06,cs.LG
2306.07981,Feature Engineering-Based Detection of Buffer Overflow Vulnerability in Source Code Using Neural Networks,2023-06-01T01:44:49Z,5,cs.CR,cs.CR; cs.LG; cs.SE,1903,2023-06,cs.LG
2306.01012,Graph-Level Embedding for Time-Evolving Graphs,2023-06-01T01:50:37Z,5,cs.LG,cs.LG; cs.AI; cs.SI,1237,2023-06,cs.LG
2306.00280,Towards Bias Correction of FedAvg over Nonuniform and Time-Varying Communications,2023-06-01T01:52:03Z,5,cs.LG,cs.LG; cs.DC; stat.ML,1657,2023-06,cs.LG
2306.00281,Transfer Learning for Underrepresented Music Generation,2023-06-01T01:53:10Z,2,cs.LG,cs.LG; cs.SD; eess.AS,526,2023-06,cs.LG
2306.00284,Case Study-Based Approach of Quantum Machine Learning in Cybersecurity: Quantum Support Vector Machine for Malware Classification and Protection,2023-06-01T02:04:09Z,9,cs.CR,cs.CR; cs.LG; quant-ph,1407,2023-06,cs.LG
2306.00295,EMOTE: An Explainable architecture for Modelling the Other Through Empathy,2023-06-01T02:27:08Z,5,cs.AI,cs.AI; cs.LG,1210,2023-06,cs.LG
2306.00297,Transformers learn to implement preconditioned gradient descent for in-context learning,2023-06-01T02:35:57Z,4,cs.LG,cs.LG; cs.AI,1133,2023-06,cs.LG
2306.00312,(Almost) Provable Error Bounds Under Distribution Shift via Disagreement Discrepancy,2023-06-01T03:22:15Z,2,stat.ML,stat.ML; cs.LG,1426,2023-06,cs.LG
2306.00315,Explicit Feature Interaction-aware Uplift Network for Online Marketing,2023-06-01T03:26:11Z,5,cs.LG,cs.LG; cs.IR,1761,2023-06,cs.LG
2306.00317,FlexRound: Learnable Rounding based on Element-wise Division for Post-Training Quantization,2023-06-01T03:31:12Z,4,cs.LG,cs.LG; cs.AI,1715,2023-06,cs.LG
2306.00321,Improving Offline RL by Blending Heuristics,2023-06-01T03:36:06Z,4,cs.LG,cs.LG,1042,2023-06,cs.LG
2306.00323,Thought Cloning: Learning to Think while Acting by Imitating Human Thinking,2023-06-01T03:43:41Z,2,cs.AI,cs.AI; cs.LG,1655,2023-06,cs.LG
2306.00324,Achieving Fairness in Multi-Agent Markov Decision Processes Using Reinforcement Learning,2023-06-01T03:43:53Z,3,cs.LG,cs.LG; cs.MA,1497,2023-06,cs.LG
2306.17169,Enterprise Disk Drive Scrubbing Based on Mondrian Conformal Predictors,2023-06-01T04:11:22Z,4,cs.DC,cs.DC; cs.AI; cs.LG,1469,2023-06,cs.LG
2306.00338,Last Switch Dependent Bandits with Monotone Payoff Functions,2023-06-01T04:38:32Z,4,cs.LG,cs.LG; cs.DS,1518,2023-06,cs.LG
2306.00342,Combining Explicit and Implicit Regularization for Efficient Learning in Deep Networks,2023-06-01T04:47:17Z,1,cs.LG,cs.LG; cs.AI; cs.NE; stat.ML,1277,2023-06,cs.LG
2306.00344,BOtied: Multi-objective Bayesian optimization with tied multivariate ranks,2023-06-01T04:50:06Z,5,cs.LG,cs.LG; stat.ML,1017,2023-06,cs.LG
2306.00352,Improving Energy Conserving Descent for Machine Learning: Theory and Practice,2023-06-01T05:15:34Z,3,cs.LG,cs.LG; astro-ph.IM; hep-th; math.OC; stat.ML,1064,2023-06,cs.LG
2306.00353,Constructing Semantics-Aware Adversarial Examples with a Probabilistic Perspective,2023-06-01T05:16:44Z,3,stat.ML,stat.ML; cs.CR; cs.LG,750,2023-06,cs.LG
2306.00356,Regularizing Towards Soft Equivariance Under Mixed Symmetries,2023-06-01T05:33:41Z,4,cs.LG,cs.LG; cs.AI; stat.ML,1447,2023-06,cs.LG
2306.00357,Efficient and Robust Bayesian Selection of Hyperparameters in Dimension Reduction for Visualization,2023-06-01T05:36:22Z,3,stat.ML,stat.ML; cs.HC; cs.LG; math.PR; math.ST,786,2023-06,cs.LG
2306.00361,Sharded Bayesian Additive Regression Trees,2023-06-01T05:41:31Z,2,stat.ML,stat.ML; cs.LG; math.ST; stat.ME,695,2023-06,cs.LG
2306.00367,"On the Equivalence of Consistency-Type Models: Consistency Models, Consistent Diffusion Models, and Fokker-Planck Regularization",2023-06-01T05:57:40Z,6,cs.LG,cs.LG; cs.AI; math.ST,590,2023-06,cs.LG
2306.00381,Better Context Makes Better Code Language Models: A Case Study on Function Call Argument Completion,2023-06-01T06:25:58Z,5,cs.SE,cs.SE; cs.LG,1343,2023-06,cs.LG
2306.00382,Calibrated and Conformal Propensity Scores for Causal Effect Estimation,2023-06-01T06:26:26Z,2,stat.ME,stat.ME; cs.LG,1160,2023-06,cs.LG
2307.00186,How far is Language Model from 100% Few-shot Named Entity Recognition in Medical Domain,2023-07-01T01:18:09Z,2,cs.CL,cs.CL,1715,2023-07,cs.CL
2307.01214,Automatic Counterfactual Augmentation for Robust Text Classification Based on Word-Group Search,2023-07-01T02:26:34Z,4,cs.CL,cs.CL; cs.AI,1541,2023-07,cs.CL
2307.00209,Image Matters: A New Dataset and Empirical Study for Multimodal Hyperbole Detection,2023-07-01T03:23:56Z,2,cs.CV,cs.CV; cs.AI; cs.CL,1069,2023-07,cs.CL
2307.01216,Discovering Patterns of Definitions and Methods from Scientific Documents,2023-07-01T05:08:44Z,2,cs.CL,cs.CL,1229,2023-07,cs.CL
2307.00259,InstructEval: Systematic Evaluation of Instruction Selection Methods,2023-07-01T07:45:38Z,5,cs.CL,cs.CL; cs.AI,1325,2023-07,cs.CL
2307.00266,Hierarchical Pretraining for Biomedical Term Embeddings,2023-07-01T08:16:00Z,6,cs.CL,cs.CL; cs.AI,1587,2023-07,cs.CL
2307.00279,Let Me Teach You: Pedagogical Foundations of Feedback for Language Models,2023-07-01T09:18:24Z,4,cs.CL,cs.CL,891,2023-07,cs.CL
2307.00335,Single Sequence Prediction over Reasoning Graphs for Multi-hop QA,2023-07-01T13:15:09Z,3,cs.CL,cs.CL; cs.LG,1337,2023-07,cs.CL
2307.00342,Improving Multitask Retrieval by Promoting Task Specialization,2023-07-01T13:45:15Z,4,cs.CL,cs.CL; cs.IR,888,2023-07,cs.CL
2307.00360,BatGPT: A Bidirectional Autoregessive Talker from Generative Pre-trained Transformer,2023-07-01T15:10:01Z,5,cs.CL,cs.CL,1135,2023-07,cs.CL
2307.07518,CephGPT-4: An Interactive Multimodal Cephalometric Measurement and Diagnostic System with Visual Large Language Model,2023-07-01T15:41:12Z,4,cs.AI,cs.AI; cs.CL; cs.CV; eess.IV,925,2023-07,cs.CL
2307.00370,"Improving Text Matching in E-Commerce Search with A Rationalizable, Intervenable and Fast Entity-Based Relevance Model",2023-07-01T15:44:53Z,13,cs.IR,cs.IR; cs.CL,1327,2023-07,cs.CL
2307.00374,Revisiting Sample Size Determination in Natural Language Understanding,2023-07-01T16:08:52Z,7,cs.CL,cs.CL,975,2023-07,cs.CL
2307.00381,Effective Matching of Patients to Clinical Trials using Entity Extraction and Neural Re-ranking,2023-07-01T16:42:39Z,5,cs.IR,cs.IR; cs.CL,1876,2023-07,cs.CL
2307.00382,Low-Resource Cross-Lingual Adaptive Training for Nigerian Pidgin,2023-07-01T16:47:36Z,4,cs.CL,cs.CL,879,2023-07,cs.CL
2307.04761,Understanding Counterspeech for Online Harm Mitigation,2023-07-01T20:54:01Z,5,cs.CL,cs.CL; cs.AI; cs.CY,1208,2023-07,cs.CL
2307.00449,A Dual-Stream Recurrence-Attention Network With Global-Local Awareness for Emotion Recognition in Textual Dialog,2023-07-02T01:25:47Z,3,cs.CL,cs.CL,1397,2023-07,cs.CL
2307.00453,Don't Stop Self-Supervision: Accent Adaptation of Speech Representations via Residual Adapters,2023-07-02T02:21:29Z,6,cs.CL,cs.CL; cs.SD; eess.AS,1008,2023-07,cs.CL
2307.00456,Make Text Unlearnable: Exploiting Effective Patterns to Protect Personal Data,2023-07-02T02:34:57Z,3,cs.CL,cs.CL,1217,2023-07,cs.CL
2307.00457,GenRec: Large Language Model for Generative Recommendation,2023-07-02T02:37:07Z,7,cs.IR,cs.IR; cs.AI; cs.CL; cs.LG,1565,2023-07,cs.CL
2307.00461,Conformer LLMs -- Convolution Augmented Large Language Models,2023-07-02T03:05:41Z,1,cs.CL,cs.CL; cs.AI; cs.LG; cs.MM; cs.SD,952,2023-07,cs.CL
2307.00470,PatternGPT :A Pattern-Driven Framework for Large Language Model Text Generation,2023-07-02T04:32:41Z,2,cs.CL,cs.CL; cs.AI,1530,2023-07,cs.CL
2307.00509,HeGeL: A Novel Dataset for Geo-Location from Hebrew Text,2023-07-02T08:09:10Z,6,cs.CL,cs.CL; cs.AI; cs.IR; cs.LG,1050,2023-07,cs.CL
2307.00524,Large Language Models Enable Few-Shot Clustering,2023-07-02T09:17:11Z,5,cs.CL,cs.CL,1060,2023-07,cs.CL
2307.00526,TensorGPT: Efficient Compression of Large Language Models based on Tensor-Train Decomposition,2023-07-02T09:33:09Z,3,cs.CL,cs.CL; cs.LG; cs.NE; math.NA,1494,2023-07,cs.CL
2307.00569,SSP: Self-Supervised Post-training for Conversational Search,2023-07-02T13:36:36Z,6,cs.CL,cs.CL,1186,2023-07,cs.CL
2307.00589,MedCPT: Contrastive Pre-trained Transformers with Large-scale PubMed Search Logs for Zero-shot Biomedical Information Retrieval,2023-07-02T15:11:59Z,7,cs.IR,cs.IR; cs.AI; cs.CL; q-bio.QM,1123,2023-07,cs.CL
2307.00610,Fraunhofer SIT at CheckThat! 2023: Mixing Single-Modal Classifiers to Estimate the Check-Worthiness of Multi-Modal Tweets,2023-07-02T16:35:54Z,2,cs.LG,cs.LG; cs.CL; cs.SI,873,2023-07,cs.CL
2307.01225,Alert-ME: An Explainability-Driven Defense Against Adversarial Examples in Transformer-Based Text Classification,2023-07-03T03:17:20Z,4,cs.CL,cs.CL; cs.AI; cs.LG,1886,2023-07,cs.CL
2307.00729,An End-to-End Multi-Module Audio Deepfake Generation System for ADD Challenge 2023,2023-07-03T03:21:23Z,4,cs.SD,cs.SD; cs.CL; eess.AS,708,2023-07,cs.CL
2307.01226,vONTSS: vMF based semi-supervised neural topic modeling with optimal transport,2023-07-03T04:23:41Z,5,cs.LG,cs.LG; cs.AI; cs.CL; cs.IT,1213,2023-07,cs.CL
2307.00759,Multilingual Contextual Adapters To Improve Custom Word Recognition In Low-resource Languages,2023-07-03T05:29:38Z,4,cs.CL,cs.CL; cs.SD; eess.AS,989,2023-07,cs.CL
2307.00769,CollabKG: A Learnable Human-Machine-Cooperative Information Extraction Toolkit for (Event) Knowledge Graph Construction,2023-07-03T06:18:13Z,6,cs.CL,cs.CL,1355,2023-07,cs.CL
2307.00782,ContextSpeech: Expressive and Efficient Text-to-Speech for Paragraph Reading,2023-07-03T06:55:03Z,8,cs.CL,cs.CL; cs.AI; eess.AS,1015,2023-07,cs.CL
2307.00787,Evaluating Shutdown Avoidance of Language Models in Textual Scenarios,2023-07-03T07:05:59Z,3,cs.CL,cs.CL; cs.AI,1090,2023-07,cs.CL
2307.01230,Large Language and Text-to-3D Models for Engineering Design Optimization,2023-07-03T07:54:09Z,3,cs.CL,cs.CL; cs.LG; cs.NE,1797,2023-07,cs.CL
2307.00852,VOLTA: Improving Generative Diversity by Variational Mutual Information Maximizing Autoencoder,2023-07-03T08:45:42Z,6,cs.CL,cs.CL,1196,2023-07,cs.CL
2307.00862,UniFine: A Unified and Fine-grained Approach for Zero-shot Vision-Language Understanding,2023-07-03T09:03:12Z,6,cs.CV,cs.CV; cs.CL,1280,2023-07,cs.CL
2307.00866,Mining Clues from Incomplete Utterance: A Query-enhanced Network for Incomplete Utterance Rewriting,2023-07-03T09:08:06Z,3,cs.CL,cs.CL; cs.AI,828,2023-07,cs.CL
2307.00179,Unsupervised Coordinate-Based Video Denoising,2023-07-01T00:11:40Z,5,cs.CV,cs.CV; eess.IV,824,2023-07,cs.CV
2307.00182,Single-Stage Heavy-Tailed Food Classification,2023-07-01T00:45:35Z,2,cs.CV,cs.CV,965,2023-07,cs.CV
2307.00183,Long-Tailed Continual Learning For Visual Food Recognition,2023-07-01T00:55:05Z,6,cs.CV,cs.CV,1486,2023-07,cs.CV
2307.00198,Filter Pruning for Efficient CNNs via Knowledge-driven Differential Filter Sampler,2023-07-01T02:28:41Z,8,cs.CV,cs.CV,1521,2023-07,cs.CV
2307.00211,"AIGCIQA2023: A Large-scale Image Quality Assessment Database for AI Generated Images: from the Perspectives of Quality, Authenticity and Correspondence",2023-07-01T03:30:31Z,6,cs.CV,cs.CV; eess.IV,674,2023-07,cs.CV
2307.00212,Internal-External Boundary Attention Fusion for Glass Surface Segmentation,2023-07-01T03:30:55Z,7,cs.CV,cs.CV,1047,2023-07,cs.CV
2307.00213,More for Less: Compact Convolutional Transformers Enable Robust Medical Image Classification with Limited Data,2023-07-01T03:31:30Z,1,cs.CV,cs.CV; cs.LG,1470,2023-07,cs.CV
2307.04816,Q-YOLO: Efficient Inference for Real-time Object Detection,2023-07-01T03:50:32Z,6,cs.CV,cs.CV,1200,2023-07,cs.CV
2307.00225,StyleStegan: Leak-free Style Transfer Based on Feature Steganography,2023-07-01T05:00:19Z,5,cs.CV,cs.CV; cs.MM,1413,2023-07,cs.CV
2307.00226,S-Omninet: Structured Data Enhanced Universal Multimodal Learning Architecture,2023-07-01T05:02:46Z,3,cs.CV,cs.CV; cs.LG,1262,2023-07,cs.CV
2307.00231,Forward-Forward Algorithm for Hyperspectral Image Classification: A Preliminary Study,2023-07-01T05:39:28Z,2,cs.CV,cs.CV; cs.AI; cs.LG,1174,2023-07,cs.CV
2307.00240,VesselMorph: Domain-Generalized Retinal Vessel Segmentation via Shape-Aware Representation,2023-07-01T06:02:22Z,6,cs.CV,cs.CV; cs.AI,1379,2023-07,cs.CV
2307.00245,Deep Angiogram: Trivializing Retinal Vessel Segmentation,2023-07-01T06:13:10Z,5,eess.IV,eess.IV; cs.CV,1444,2023-07,cs.CV
2307.00257,Efficient Subclass Segmentation in Medical Images,2023-07-01T07:39:08Z,3,cs.CV,cs.CV; cs.AI,1701,2023-07,cs.CV
2307.00269,AE-RED: A Hyperspectral Unmixing Framework Powered by Deep Autoencoder and Regularization by Denoising,2023-07-01T08:20:36Z,3,cs.CV,cs.CV; eess.IV,1531,2023-07,cs.CV
2307.00270,Real-time High-Resolution Neural Network with Semantic Guidance for Crack Segmentation,2023-07-01T08:38:18Z,4,cs.CV,cs.CV,990,2023-07,cs.CV
2307.00274,Common Knowledge Learning for Generating Transferable Adversarial Examples,2023-07-01T09:07:12Z,5,cs.LG,cs.LG; cs.CV,1443,2023-07,cs.CV
2307.00280,SysNoise: Exploring and Benchmarking Training-Deployment System Inconsistency,2023-07-01T09:22:54Z,11,cs.LG,cs.LG; cs.AI; cs.CV,1339,2023-07,cs.CV
2307.00290,All-in-SAM: from Weak Annotation to Pixel-wise Nuclei Segmentation with Prompt-based Finetuning,2023-07-01T10:12:46Z,8,cs.CV,cs.CV; cs.LG,1268,2023-07,cs.CV
2307.00293,AutoST: Training-free Neural Architecture Search for Spiking Transformers,2023-07-01T10:19:52Z,5,cs.NE,cs.NE; cs.CV; cs.LG,1178,2023-07,cs.CV
2307.00300,DreamIdentity: Improved Editability for Efficient Face-identity Preserved Image Generation,2023-07-01T11:01:17Z,7,cs.CV,cs.CV,1196,2023-07,cs.CV
2307.00306,SyMFM6D: Symmetry-aware Multi-directional Fusion for Multi-View 6D Object Pose Estimation,2023-07-01T11:28:53Z,5,cs.CV,cs.CV; cs.AI; cs.LG,1159,2023-07,cs.CV
2307.00309,Adversarial Attacks and Defenses on 3D Point Cloud Classification: A Survey,2023-07-01T11:46:36Z,2,cs.CV,cs.CV; cs.LG; eess.IV,984,2023-07,cs.CV
2307.00313,PM-DETR: Domain Adaptive Prompt Memory for Object Detection with Transformers,2023-07-01T12:02:24Z,6,cs.CV,cs.CV,1397,2023-07,cs.CV
2307.00314,Detection of River Sandbank for Sand Mining with the Presence of Other High Mineral Content Regions Using Multi-spectral Images,2023-07-01T12:03:17Z,1,cs.CV,cs.CV,1423,2023-07,cs.CV
2307.00320,Automatic Solver Generator for Systems of Laurent Polynomial Equations,2023-07-01T12:12:52Z,3,cs.CV,cs.CV,1826,2023-07,cs.CV
2307.00324,DeepMediX: A Deep Learning-Driven Resource-Efficient Medical Diagnosis Across the Spectrum,2023-07-01T12:30:58Z,4,cs.CV,cs.CV; cs.LG,1729,2023-07,cs.CV
2307.00327,SDRCNN: A single-scale dense residual connected convolutional neural network for pansharpening,2023-07-01T12:40:39Z,3,cs.CV,cs.CV; eess.IV,1327,2023-07,cs.CV
2307.00331,Quantization Variation: A New Perspective on Training Transformers with Low-Bit Precision,2023-07-01T13:01:39Z,4,cs.LG,cs.LG; cs.AI; cs.CV,1663,2023-07,cs.CV
2307.00347,Spatial-Temporal Graph Enhanced DETR Towards Multi-Frame 3D Object Detection,2023-07-01T13:53:14Z,4,cs.CV,cs.CV,1521,2023-07,cs.CV
2307.00368,Minimizing Energy Consumption of Deep Learning Models by Energy-Aware Training,2023-07-01T15:44:01Z,7,cs.LG,cs.LG; cs.AI; cs.CV,775,2023-07,cs.CV
2307.00371,Learning Content-enhanced Mask Transformer for Domain Generalized Urban-Scene Segmentation,2023-07-01T15:48:33Z,3,cs.CV,cs.CV,1604,2023-07,cs.CV
2307.00395,MobileViG: Graph-Based Sparse Attention for Mobile Vision Applications,2023-07-01T17:49:12Z,3,cs.CV,cs.CV; cs.LG,1561,2023-07,cs.CV
2307.00397,Improving CNN-based Person Re-identification using score Normalization,2023-07-01T18:12:27Z,7,cs.CV,cs.CV,1270,2023-07,cs.CV
2307.00398,ProbVLM: Probabilistic Adapter for Frozen Vision-Language Models,2023-07-01T18:16:06Z,4,cs.CV,cs.CV; cs.AI; cs.LG,1310,2023-07,cs.CV
2307.00407,WavePaint: Resource-efficient Token-mixer for Self-supervised Inpainting,2023-07-01T18:41:34Z,3,cs.CV,cs.CV; cs.AI,1176,2023-07,cs.CV
2307.00411,Applications of Binary Similarity and Distance Measures,2023-07-01T19:04:11Z,3,cs.CV,cs.CV,391,2023-07,cs.CV
2307.00421,Brightness-Restricted Adversarial Attack Patch,2023-07-01T20:08:55Z,1,cs.CV,cs.CV,1130,2023-07,cs.CV
2307.00185,Interpretable Neural Networks with Random Constructive Algorithm,2023-07-01T01:07:20Z,2,cs.LG,cs.LG; cs.AI,852,2023-07,cs.LG
2307.00215,A Constructive Approach to Function Realization by Neural Stochastic Differential Equations,2023-07-01T03:44:46Z,2,math.OC,math.OC; cs.LG,841,2023-07,cs.LG
